"date.time","Date","Time","Power","Current","Pressure","Flow","Density"
2015-01-25 16:03:00,"25/01/2015","4:03:00 PM",9,1.996026766,2.303226979,4.761312034,1.358841744
2015-01-25 16:06:00,"25/01/2015","4:06:00 PM",-6,0.329245566,2.488532439,9.508485684,1.546439958
2015-01-25 16:09:00,"25/01/2015","4:09:00 PM",8,1.31556671,2.254220515,2.278006633,2.669668037
2015-01-25 16:12:00,"25/01/2015","4:12:00 PM",10,4.566475537,0.507070423,3.236970913,1.786478089
2015-01-25 16:15:00,"25/01/2015","4:15:00 PM",3,4.289450927,7.044673682,6.459756104,2.417037433
2015-01-25 16:18:00,"25/01/2015","4:18:00 PM",6,0.905911783,2.73854494,6.302966331,4.293034798
2015-01-25 16:21:00,"25/01/2015","4:21:00 PM",-5,0.080443935,8.407979265,9.531524847,3.026116071
2015-01-25 16:24:00,"25/01/2015","4:24:00 PM",-1,0.857071121,5.094535816,1.294810209,3.749952289
2015-01-25 16:27:00,"25/01/2015","4:27:00 PM",-8,1.809618444,9.538894715,2.714748466,4.932996181
2015-01-25 16:30:00,"25/01/2015","4:30:00 PM",1,2.683281439,3.204909904,7.583244284,3.40326748
2015-01-25 16:33:00,"25/01/2015","4:33:00 PM",-6,2.951783884,6.141274254,9.157666938,2.452400552
2015-01-25 16:36:00,"25/01/2015","4:36:00 PM",7,3.599290138,4.418269272,5.851539108,4.915208599
2015-01-25 16:39:00,"25/01/2015","4:39:00 PM",10,1.907584182,4.978447525,2.203823528,0.018806075
2015-01-25 16:42:00,"25/01/2015","4:42:00 PM",2,3.665224034,7.67661536,5.985633986,2.922718144
2015-01-25 16:45:00,"25/01/2015","4:45:00 PM",-1,4.941214422,7.976441813,5.86157743,2.298923079
2015-01-25 16:48:00,"25/01/2015","4:48:00 PM",-10,1.39832656,6.728692749,3.350301079,3.926698144
2015-01-25 16:51:00,"25/01/2015","4:51:00 PM",7,1.663094942,4.034831843,8.351701286,3.600781173
2015-01-25 16:54:00,"25/01/2015","4:54:00 PM",-9,2.473576863,6.082929468,5.44873487,1.480602998
2015-01-25 16:57:00,"25/01/2015","4:57:00 PM",4,4.875694821,4.105929204,6.326996336,2.197922724
2015-01-25 17:00:00,"25/01/2015","5:00:00 PM",8,2.046237058,5.907556416,8.408747481,3.859070994
2015-01-25 17:03:00,"25/01/2015","5:03:00 PM",3,3.380310644,7.749079086,4.520061945,3.886171291
2015-01-25 17:06:00,"25/01/2015","5:06:00 PM",7,2.953822244,4.135594988,6.120602017,1.444885513
2015-01-25 17:09:00,"25/01/2015","5:09:00 PM",8,1.416090046,2.076856355,7.923746716,3.845783471
2015-01-25 17:12:00,"25/01/2015","5:12:00 PM",-10,3.472335662,4.11672021,4.167693464,2.684438738
2015-01-25 17:15:00,"25/01/2015","5:15:00 PM",6,3.145474926,7.554305694,4.944801451,3.634302382
2015-01-25 17:18:00,"25/01/2015","5:18:00 PM",2,3.924677503,7.547421369,8.712796283,2.081081445
2015-01-25 17:21:00,"25/01/2015","5:21:00 PM",-5,1.46641344,7.841834081,3.570839522,0.014558374
2015-01-25 17:24:00,"25/01/2015","5:24:00 PM",3,1.809438437,1.84787984,9.317219629,4.781765392
2015-01-25 17:27:00,"25/01/2015","5:27:00 PM",2,2.720741203,8.055511384,1.552922797,4.049843765
2015-01-25 17:30:00,"25/01/2015","5:30:00 PM",-1,1.57865124,3.680455426,7.13993314,4.106654269
2015-01-25 17:33:00,"25/01/2015","5:33:00 PM",10,1.961958377,1.431494604,0.687626461,4.76857465
2015-01-25 17:36:00,"25/01/2015","5:36:00 PM",3,3.244246331,6.613466037,4.757928186,0.171832124
2015-01-25 17:39:00,"25/01/2015","5:39:00 PM",4,2.827074942,9.745307103,6.021265229,2.421870564
2015-01-25 17:42:00,"25/01/2015","5:42:00 PM",2,4.834559858,9.312858814,6.668032596,3.566502143
2015-01-25 17:45:00,"25/01/2015","5:45:00 PM",6,3.797731711,2.261010207,6.207375315,1.528022741
2015-01-25 17:48:00,"25/01/2015","5:48:00 PM",-5,4.197928169,3.598608077,0.656004708,4.096536268
2015-01-25 17:51:00,"25/01/2015","5:51:00 PM",6,1.337578396,2.947139399,6.621253184,1.374910635
2015-01-25 17:54:00,"25/01/2015","5:54:00 PM",9,4.702200384,3.901209688,6.036686024,1.123735999
2015-01-25 17:57:00,"25/01/2015","5:57:00 PM",1,1.554119007,0.84973463,8.553285809,4.828428705
2015-01-25 18:00:00,"25/01/2015","6:00:00 PM",-8,3.280324419,5.309733632,5.424052399,2.530366615
2015-01-25 18:03:00,"25/01/2015","6:03:00 PM",-3,4.855629193,4.400427729,7.726306128,4.948834254
2015-01-25 18:06:00,"25/01/2015","6:06:00 PM",-4,3.362151481,7.65944521,8.74969147,0.102050488
2015-01-25 18:09:00,"25/01/2015","6:09:00 PM",-2,2.367932172,2.341372023,9.741319925,4.663232807
2015-01-25 18:12:00,"25/01/2015","6:12:00 PM",-4,1.817587823,5.659660448,9.554174982,3.619460263
2015-01-25 18:15:00,"25/01/2015","6:15:00 PM",1,0.137100719,7.504055184,5.04847936,1.95234734
2015-01-25 18:18:00,"25/01/2015","6:18:00 PM",-3,2.567681174,3.831691859,9.962402269,0.065765557
2015-01-25 18:21:00,"25/01/2015","6:21:00 PM",-10,2.345421435,4.239560444,3.681008477,0.320493265
2015-01-25 18:24:00,"25/01/2015","6:24:00 PM",3,0.041132764,9.542948606,5.925378494,2.216035471
2015-01-25 18:27:00,"25/01/2015","6:27:00 PM",4,0.646735829,9.369923317,0.25096864,0.920326087
2015-01-25 18:30:00,"25/01/2015","6:30:00 PM",-6,3.155907352,8.882728789,5.859905444,4.046196578
2015-01-25 18:33:00,"25/01/2015","6:33:00 PM",7,2.18328691,2.917014702,0.082179904,2.148271287
2015-01-25 18:36:00,"25/01/2015","6:36:00 PM",-9,3.889439452,3.955320228,3.012558045,0.384852255
2015-01-25 18:39:00,"25/01/2015","6:39:00 PM",2,1.857219849,8.004178164,8.999588646,1.18953948
2015-01-25 18:42:00,"25/01/2015","6:42:00 PM",7,4.98907723,5.873563172,2.421258388,4.483943114
2015-01-25 18:45:00,"25/01/2015","6:45:00 PM",-9,1.547021476,1.912271785,0.197617698,2.300791044
2015-01-25 18:48:00,"25/01/2015","6:48:00 PM",5,3.215968547,4.797480611,3.846540629,1.734725479
2015-01-25 18:51:00,"25/01/2015","6:51:00 PM",-10,0.997950968,1.968916723,7.362826451,2.320329111
2015-01-25 18:54:00,"25/01/2015","6:54:00 PM",-10,2.209624918,3.188056207,2.519617539,3.400029119
2015-01-25 18:57:00,"25/01/2015","6:57:00 PM",6,4.897913764,9.773184906,1.811491219,1.154559429
2015-01-25 19:00:00,"25/01/2015","7:00:00 PM",-4,1.727341896,5.112631991,6.373864694,3.417134713
2015-01-25 19:03:00,"25/01/2015","7:03:00 PM",-2,1.180800414,9.771989404,3.965515824,1.667781151
2015-01-25 19:06:00,"25/01/2015","7:06:00 PM",7,2.15024802,1.84405268,5.939600942,3.962791701
2015-01-25 19:09:00,"25/01/2015","7:09:00 PM",-7,4.964368474,6.713285668,8.092398156,2.745533975
2015-01-25 19:12:00,"25/01/2015","7:12:00 PM",-5,2.583496706,7.93740508,8.166723189,3.532072552
2015-01-25 19:15:00,"25/01/2015","7:15:00 PM",9,2.225814695,7.618807441,7.664017758,2.711936604
2015-01-25 19:18:00,"25/01/2015","7:18:00 PM",-3,1.232149532,6.376902183,0.721145659,0.677537768
2015-01-25 19:21:00,"25/01/2015","7:21:00 PM",6,1.688888521,7.226636263,1.896576484,2.738590078
2015-01-25 19:24:00,"25/01/2015","7:24:00 PM",-2,2.530129712,3.646238204,7.51951403,1.046046097
2015-01-25 19:27:00,"25/01/2015","7:27:00 PM",-4,0.271983342,4.296559845,8.206663177,1.579660812
2015-01-25 19:30:00,"25/01/2015","7:30:00 PM",10,4.139083508,0.436917549,8.334386413,1.361624771
2015-01-25 19:33:00,"25/01/2015","7:33:00 PM",-7,1.663728114,1.473598646,1.021939515,0.946949118
2015-01-25 19:36:00,"25/01/2015","7:36:00 PM",6,2.652210665,4.323998222,0.162599112,1.171815835
2015-01-25 19:39:00,"25/01/2015","7:39:00 PM",-9,3.146462182,3.504952316,8.708454583,4.890188611
2015-01-25 19:42:00,"25/01/2015","7:42:00 PM",-7,4.050147284,9.169882999,4.729932347,0.95807028
2015-01-25 19:45:00,"25/01/2015","7:45:00 PM",120.46017,15.39902833,66.70480673,301.481007,292.5306764
2015-01-25 19:48:00,"25/01/2015","7:48:00 PM",114.46017,11.27735378,45.91195126,214.2721154,290.8403725
2015-01-25 19:51:00,"25/01/2015","7:51:00 PM",111.46017,10.99857304,38.24415399,216.0787675,291.2654064
2015-01-25 19:54:00,"25/01/2015","7:54:00 PM",106.46017,12.50533051,30.40528966,210.7307265,286.7365042
2015-01-25 19:57:00,"25/01/2015","7:57:00 PM",124.46017,11.90083647,30.5901739,214.412334,285.9938635
2015-01-25 20:00:00,"25/01/2015","8:00:00 PM",115.46017,12.00836078,46.80098906,214.4336557,287.0934176
2015-01-25 20:03:00,"25/01/2015","8:03:00 PM",113.46017,12.8058484,25.54906713,231.1826884,285.2337473
2015-01-25 20:06:00,"25/01/2015","8:06:00 PM",-8,1.586510952,39.02456428,220.4514263,287.9030146
2015-01-25 20:09:00,"25/01/2015","8:09:00 PM",4,2.568027185,102.1645738,245.9124688,302.8284978
2015-01-25 20:12:00,"25/01/2015","8:12:00 PM",943.50818,29.72681808,83.64347235,238.3405106,298.7852502
2015-01-25 20:15:00,"25/01/2015","8:15:00 PM",911.13971,26.44514009,79.43909145,240.3257246,302.3111565
2015-01-25 20:18:00,"25/01/2015","8:18:00 PM",1029.0815,34.76169577,75.94598237,242.4545301,303.394073
2015-01-25 20:21:00,"25/01/2015","8:21:00 PM",1214.5233,37.92794113,72.98364813,251.8012163,304.5686053
2015-01-25 20:24:00,"25/01/2015","8:24:00 PM",1384.597,44.85709349,70.83303505,256.4392661,304.9899028
2015-01-25 20:27:00,"25/01/2015","8:27:00 PM",2033.3604,54.6208959,88.30448572,257.0598973,301.1045255
2015-01-25 20:30:00,"25/01/2015","8:30:00 PM",2051.6316,53.69436331,74.83143869,247.2792644,303.2003955
2015-01-25 20:33:00,"25/01/2015","8:33:00 PM",2412.7927,59.20322492,76.21591878,266.1121745,304.3142907
2015-01-25 20:36:00,"25/01/2015","8:36:00 PM",3083.0386,67.94419112,82.04036925,277.4585078,304.5947356
2015-01-25 20:39:00,"25/01/2015","8:39:00 PM",3264.3784,67.1593846,77.89462943,273.9992382,305.302031
2015-01-25 20:42:00,"25/01/2015","8:42:00 PM",3220.6309,63.29158107,75.67366869,272.8982819,304.9431858
2015-01-25 20:45:00,"25/01/2015","8:45:00 PM",3092.2573,61.38937452,75.31130884,272.3128454,308.8009471
2015-01-25 20:48:00,"25/01/2015","8:48:00 PM",3210.1865,65.02500363,80.53357924,265.2342916,308.1621829
2015-01-25 20:51:00,"25/01/2015","8:51:00 PM",3168.0264,63.59057563,68.70696806,275.5887423,303.6970474
2015-01-25 20:54:00,"25/01/2015","8:54:00 PM",3334.7822,68.85466855,73.4040658,279.7086277,306.8113045
2015-01-25 20:57:00,"25/01/2015","8:57:00 PM",3407.3452,67.76851121,77.13520472,276.8018293,307.1930764
2015-01-25 21:00:00,"25/01/2015","9:00:00 PM",3421.6763,69.45998374,67.99944834,274.8616278,307.3678506
2015-01-25 21:03:00,"25/01/2015","9:03:00 PM",3474.3687,68.46614111,75.14881434,276.6052738,305.1825542
2015-01-25 21:06:00,"25/01/2015","9:06:00 PM",3548.2456,71.94119818,69.18410568,289.0833512,308.4444285
2015-01-25 21:09:00,"25/01/2015","9:09:00 PM",3757.4966,71.00694962,74.78759677,270.3136954,300.112368
2015-01-25 21:12:00,"25/01/2015","9:12:00 PM",3372.2156,69.68069779,102.101416,282.8705171,304.2730801
2015-01-25 21:15:00,"25/01/2015","9:15:00 PM",3957.3569,72.46072019,80.12563519,290.2910938,307.5901557
2015-01-25 21:18:00,"25/01/2015","9:18:00 PM",3858.2236,73.73914033,65.79272209,292.111205,306.258309
2015-01-25 21:21:00,"25/01/2015","9:21:00 PM",3518.8557,73.66113322,51.91238825,260.836853,306.382176
2015-01-25 21:24:00,"25/01/2015","9:24:00 PM",2966.0776,66.21453639,80.25459066,266.1892633,306.8137824
2015-01-25 21:27:00,"25/01/2015","9:27:00 PM",2773.6948,70.01777582,74.41187273,255.3459266,304.1112527
2015-01-25 21:30:00,"25/01/2015","9:30:00 PM",2741.4514,65.0113283,79.91046475,252.1728148,300.2936353
2015-01-25 21:33:00,"25/01/2015","9:33:00 PM",2722.5801,69.17247744,73.17313729,259.507635,299.6119812
2015-01-25 21:36:00,"25/01/2015","9:36:00 PM",2695.5352,69.73111607,78.21931469,260.0270225,303.4167803
2015-01-25 21:39:00,"25/01/2015","9:39:00 PM",2714.927,70.15390275,80.32134843,261.6555304,299.6575421
2015-01-25 21:42:00,"25/01/2015","9:42:00 PM",2622.5803,67.60072973,83.35347476,262.2785633,302.6421517
2015-01-25 21:45:00,"25/01/2015","9:45:00 PM",2606.5598,69.70388736,73.74377291,261.0778875,303.9217496
2015-01-25 21:48:00,"25/01/2015","9:48:00 PM",2629.7324,68.62733517,76.78474743,264.4219626,305.5371963
2015-01-25 21:51:00,"25/01/2015","9:51:00 PM",2631.6353,71.48671676,67.24713031,256.3745103,306.2671986
2015-01-25 21:54:00,"25/01/2015","9:54:00 PM",2688.9885,71.26268208,68.31033276,258.4528673,300.5563602
2015-01-25 21:57:00,"25/01/2015","9:57:00 PM",2741.802,70.82380541,66.56648004,254.3545388,302.7366147
2015-01-25 22:00:00,"25/01/2015","10:00:00 PM",2786.9697,68.73258607,63.85347601,252.6976109,300.2377707
2015-01-25 22:03:00,"25/01/2015","10:03:00 PM",2819.0696,72.23101397,64.1262495,257.8754395,302.8540805
2015-01-25 22:06:00,"25/01/2015","10:06:00 PM",2794.5212,67.55268191,73.4129353,251.8859543,304.0985824
2015-01-25 22:09:00,"25/01/2015","10:09:00 PM",2784.3696,69.71078139,64.51367374,255.964817,303.0036714
2015-01-25 22:12:00,"25/01/2015","10:12:00 PM",2793.7117,71.06696847,69.07089592,259.7744088,306.329468
2015-01-25 22:15:00,"25/01/2015","10:15:00 PM",2702.5369,69.89953488,69.43274438,252.0815657,301.7901947
2015-01-25 22:18:00,"25/01/2015","10:18:00 PM",2651.0898,66.37168618,76.51758035,254.5299924,302.6808379
2015-01-25 22:21:00,"25/01/2015","10:21:00 PM",2670.9314,68.23728159,73.70361969,256.3518672,299.1640322
2015-01-25 22:24:00,"25/01/2015","10:24:00 PM",2728.76,67.86780668,74.58189475,257.7809764,298.9421384
2015-01-25 22:27:00,"25/01/2015","10:27:00 PM",2681.9568,70.27126123,72.67094463,254.2989457,301.1691599
2015-01-25 22:30:00,"25/01/2015","10:30:00 PM",2617.6482,70.06713882,78.78721993,256.0255748,307.9775623
2015-01-25 22:33:00,"25/01/2015","10:33:00 PM",2735.1707,66.33940684,80.40179267,265.2306861,305.4688469
2015-01-25 22:36:00,"25/01/2015","10:36:00 PM",2659.5142,68.74537957,81.76844412,262.0331678,305.2189931
2015-01-25 22:39:00,"25/01/2015","10:39:00 PM",2794.4065,70.98315052,68.5494058,264.8672859,307.7621195
2015-01-25 22:42:00,"25/01/2015","10:42:00 PM",2585.9832,71.45627517,86.01276319,256.6340711,307.6611366
2015-01-25 22:45:00,"25/01/2015","10:45:00 PM",2683.7537,67.8870064,72.18312008,262.8931123,303.0225021
2015-01-25 22:48:00,"25/01/2015","10:48:00 PM",2625.427,67.36614455,84.95688085,254.4071164,300.1922057
2015-01-25 22:51:00,"25/01/2015","10:51:00 PM",2732.1152,67.83413488,77.18445919,257.8363146,299.6946186
2015-01-25 22:54:00,"25/01/2015","10:54:00 PM",2608.0408,69.35816424,68.86084354,259.3231677,302.9051024
2015-01-25 22:57:00,"25/01/2015","10:57:00 PM",2695.7822,68.01607805,75.21114544,255.8667188,305.7887428
2015-01-25 23:00:00,"25/01/2015","11:00:00 PM",2739.334,70.85752151,79.03821495,254.187226,307.8812201
2015-01-25 23:03:00,"25/01/2015","11:03:00 PM",2750.9067,70.95839273,73.30612626,262.6300369,303.1537954
2015-01-25 23:06:00,"25/01/2015","11:06:00 PM",2643.4736,70.54271353,78.953593,257.0910669,304.5237655
2015-01-25 23:09:00,"25/01/2015","11:09:00 PM",2682.8154,70.79199439,80.21509966,260.7081812,303.4051384
2015-01-25 23:12:00,"25/01/2015","11:12:00 PM",2626.0627,66.21132974,72.13704214,261.9279302,307.8396574
2015-01-25 23:15:00,"25/01/2015","11:15:00 PM",2699.7642,68.29580059,81.13829511,257.4182224,306.0855503
2015-01-25 23:18:00,"25/01/2015","11:18:00 PM",2610.2146,67.13163949,79.9053389,254.810136,303.2420541
2015-01-25 23:21:00,"25/01/2015","11:21:00 PM",2590.1443,69.69616243,81.82530385,260.2182495,305.7880486
2015-01-25 23:24:00,"25/01/2015","11:24:00 PM",2611.8982,67.33114481,77.57416047,260.5487475,303.3448017
2015-01-25 23:27:00,"25/01/2015","11:27:00 PM",2624.7893,71.17361731,69.51094698,258.3393679,305.590605
2015-01-25 23:30:00,"25/01/2015","11:30:00 PM",2621.7742,68.27467971,76.738287,266.4029984,303.5315061
2015-01-25 23:33:00,"25/01/2015","11:33:00 PM",2706.8918,66.52486741,75.04870936,259.610158,304.4024829
2015-01-25 23:36:00,"25/01/2015","11:36:00 PM",2679.3318,71.04141299,78.72224305,260.8741349,303.7770498
2015-01-25 23:39:00,"25/01/2015","11:39:00 PM",2639.4458,71.58990598,75.14129503,258.7814683,303.8943636
2015-01-25 23:42:00,"25/01/2015","11:42:00 PM",2732.2483,71.43603757,82.28984945,256.0592946,307.1481451
2015-01-25 23:45:00,"25/01/2015","11:45:00 PM",2652.479,71.35232493,72.31302389,256.9162455,303.5871749
2015-01-25 23:48:00,"25/01/2015","11:48:00 PM",2674.8494,68.51458494,75.73265654,256.9962757,303.6030507
2015-01-25 23:51:00,"25/01/2015","11:51:00 PM",2714.625,67.98862431,77.15351144,265.7372762,303.3303045
2015-01-25 23:54:00,"25/01/2015","11:54:00 PM",2723.6094,70.09840998,79.83600256,255.8456574,300.1938959
2015-01-25 23:57:00,"25/01/2015","11:57:00 PM",2724.5112,67.70471407,71.4510057,259.880423,303.8319713
